player_id,name,team,position,rating,uncertainty,seasons_used,opportunities,data_confidence,as_of_season,as_of_week,model_version,explanation
00-0037031,Nikola Kalinic,CHI,TE,47.54,9.14,1,7.8,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2386,""season_count"":1.0,""weighted_observed_rating"":47.54}"
00-0040735,Luther Burden III,CHI,WR,62.67,4.12,1,67.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.6569,""season_count"":1.0,""weighted_observed_rating"":62.67}"
00-0032464,Kalif Raymond,CHI,WR,61.84,4.74,4,245.3,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.605,""season_count"":4.0,""weighted_observed_rating"":61.84}"
00-0039919,Rome Odunze,CHI,WR,59.33,2.47,2,281.2,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7942,""season_count"":2.0,""weighted_observed_rating"":59.33}"
00-0040277,Jahdae Walker,CHI,WR,56.13,8.51,1,14.3,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2905,""season_count"":1.0,""weighted_observed_rating"":56.13}"
00-0034407,Ray-Ray McCloud,CHI,WR,54.59,4.81,4,281.2,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5993,""season_count"":4.0,""weighted_observed_rating"":54.59}"
00-0035298,Scott Miller,CHI,WR,54.45,6.14,4,148.8,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.488,""season_count"":4.0,""weighted_observed_rating"":54.45}"
00-0040275,JP Richardson,CHI,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041168,Omari Kelly,CHI,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041265,Squirrel White,CHI,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041051,Zavion Thomas,CHI,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0037708,Maurice Alexander,CHI,WR,49.92,11.87,2,1.3,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.011,""season_count"":2.0,""weighted_observed_rating"":49.92}"
00-0037380,Kaden Davis,CHI,WR,49.86,11.65,2,2.7,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0295,""season_count"":2.0,""weighted_observed_rating"":49.86}"
00-0037743,Daxton Hill,CIN,CB,62.85,6.3,5,2499.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4749,""season_count"":5.0,""weighted_observed_rating"":62.85}"
00-0038549,DJ Turner II,CIN,CB,58.42,6.46,5,2312.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4617,""season_count"":5.0,""weighted_observed_rating"":58.42}"
00-0034446,Jalen Davis,CIN,CB,58.13,9.03,5,423.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2471,""season_count"":5.0,""weighted_observed_rating"":58.13}"
00-0037307,Ja'Sir Taylor,CIN,CB,56.44,7.62,5,1183.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3652,""season_count"":5.0,""weighted_observed_rating"":56.44}"
00-0039375,Josh Newton,CIN,CB,52.88,8.41,5,782.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2989,""season_count"":5.0,""weighted_observed_rating"":52.88}"
00-0038642,D.J. Ivey,CIN,CB,52.72,10.02,5,197.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1646,""season_count"":5.0,""weighted_observed_rating"":52.72}"
00-0040251,Trikweze Bridges,CIN,CB,52.06,10.07,5,252.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1605,""season_count"":5.0,""weighted_observed_rating"":52.06}"
00-0040372,Bralyn Lux,CIN,CB,50.1,11.64,5,23.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0298,""season_count"":5.0,""weighted_observed_rating"":50.1}"
00-0041249,Ceyair Wright,CIN,CB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0040518,Jalen Kimber,CIN,CB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0040983,Matthew McDoom,CIN,CB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041464,Tacario Davis,CIN,CB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0035683,Dexter Lawrence,CIN,DL,66.06,5.72,5,2878.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5236,""season_count"":5.0,""weighted_observed_rating"":66.06}"
00-0033523,Jonathan Allen,CIN,DL,62.82,5.92,5,2782.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5066,""season_count"":5.0,""weighted_observed_rating"":62.82}"
00-0034800,B.J. Hill,CIN,DL,62.4,5.67,5,2975.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5273,""season_count"":5.0,""weighted_observed_rating"":62.4}"
00-0036642,Tedarrell Slaton,CIN,DL,56.98,6.15,5,1969.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4871,""season_count"":5.0,""weighted_observed_rating"":56.98}"
00-0039908,Kris Jenkins,CIN,DL,54.76,7.94,5,997.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3385,""season_count"":5.0,""weighted_observed_rating"":54.76}"
00-0039354,McKinnley Jackson,CIN,DL,52.92,9.28,5,381.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.227,""season_count"":5.0,""weighted_observed_rating"":52.92}"
00-0040369,Howard Cross III,CIN,DL,50.22,11.21,5,54.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0656,""season_count"":5.0,""weighted_observed_rating"":50.22}"
00-0041118,Landon Robinson,CIN,DL,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0038133,Boye Mafe,CIN,EDGE,60.1,5.76,5,2402.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.52,""season_count"":5.0,""weighted_observed_rating"":60.1}"
00-0038546,Myles Murphy,CIN,EDGE,55.91,6.83,5,1342.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4309,""season_count"":5.0,""weighted_observed_rating"":55.91}"
00-0039752,Cedric Johnson,CIN,EDGE,54.6,9.31,5,293.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2243,""season_count"":5.0,""weighted_observed_rating"":54.6}"
00-0040756,Shemar Stewart,CIN,EDGE,52.01,9.83,5,284.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1806,""season_count"":5.0,""weighted_observed_rating"":52.01}"
00-0039143,Isaiah Foskey,CIN,EDGE,51.52,10.21,5,183.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1493,""season_count"":5.0,""weighted_observed_rating"":51.52}"
00-0040018,Antwaun Powell-Ryland,CIN,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041546,Cashius Howell,CIN,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0040472,Garmon Randolph,CIN,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0036854,Evan McPherson,CIN,K,54.72,1.53,4,276.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8722,""season_count"":4.0,""weighted_observed_rating"":54.72}"
00-0034754,Oren Burks,CIN,LB,56.67,7.41,5,971.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3828,""season_count"":5.0,""weighted_observed_rating"":56.67}"
00-0040738,Demetrius Knight Jr.,CIN,LB,55.89,9.28,5,802.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2269,""season_count"":5.0,""weighted_observed_rating"":55.89}"
00-0040157,Barrett Carter,CIN,LB,51.68,9.28,5,796.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2266,""season_count"":5.0,""weighted_observed_rating"":51.68}"
00-0035363,Joe Giles-Harris,CIN,LB,51.3,11.09,5,86.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0755,""season_count"":5.0,""weighted_observed_rating"":51.3}"
00-0038890,Shaka Heyward,CIN,LB,51.2,11.25,5,51.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0623,""season_count"":5.0,""weighted_observed_rating"":51.2}"
00-0039313,Swayze Bozeman,CIN,LB,50.08,11.32,5,45.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0564,""season_count"":5.0,""weighted_observed_rating"":50.08}"
00-0041243,Eric Gentry,CIN,LB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041242,Jack Dingle,CIN,LB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0032445,Ted Karras,CIN,OL,71.38,2.06,4,4424.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8284,""season_count"":4.0,""weighted_observed_rating"":71.38}"
00-0034752,Orlando Brown,CIN,OL,69.97,2.38,4,3938.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8016,""season_count"":4.0,""weighted_observed_rating"":69.97}"
00-0035702,Dalton Risner,CIN,OL,64.76,2.95,4,3018.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7541,""season_count"":4.0,""weighted_observed_rating"":64.76}"
00-0040140,Dylan Fairchild,CIN,OL,63.02,2.32,1,962.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.807,""season_count"":1.0,""weighted_observed_rating"":63.02}"
00-0039925,Amarius Mims,CIN,OL,61.8,2.33,2,1887.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.806,""season_count"":2.0,""weighted_observed_rating"":61.8}"
00-0039158,Blake Freeland,CIN,OL,50.93,7.73,2,725.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3558,""season_count"":2.0,""weighted_observed_rating"":50.93}"
00-0040180,Jalen Rivers,CIN,OL,50.37,3.91,1,476.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.6742,""season_count"":1.0,""weighted_observed_rating"":50.37}"
00-0039535,Andrew Coker,CIN,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041098,Brian Parker II,CIN,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041245,Christian Jones,CIN,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041062,Connor Lew,CIN,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041247,Corey Robinson II,CIN,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040359,Jacob Bayer,CIN,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0039742,Javon Foster,CIN,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041240,Liam Brown,CIN,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040015,Myles Hinton,CIN,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040379,William Wagner,CIN,OTHER,57.17,5.04,1,138.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5798,""season_count"":1.0,""weighted_observed_rating"":57.17}"
00-0039323,Ryan Rehkow,CIN,OTHER,57.14,5.01,2,279.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5823,""season_count"":2.0,""weighted_observed_rating"":57.14}"
00-0036442,Joe Burrow,CIN,QB,64.01,2.39,4,2012.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8007,""season_count"":4.0,""weighted_observed_rating"":64.01}"
00-0026158,Joe Flacco,CIN,QB,56.67,3.04,4,1113.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7465,""season_count"":4.0,""weighted_observed_rating"":56.67}"
00-0026300,Josh Johnson,CIN,QB,51.73,9.61,3,62.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1989,""season_count"":3.0,""weighted_observed_rating"":51.73}"
00-0038391,Sean Clifford,CIN,QB,50.46,11.88,1,1.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0099,""season_count"":1.0,""weighted_observed_rating"":50.46}"
00-0038597,Chase Brown,CIN,RB,60.22,2.81,3,673.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7655,""season_count"":3.0,""weighted_observed_rating"":60.22}"
00-0033526,Samaje Perine,CIN,RB,58.98,4.76,4,415.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.6031,""season_count"":4.0,""weighted_observed_rating"":58.98}"
00-0039266,Kendall Milton,CIN,RB,50.34,11.61,1,2.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0323,""season_count"":1.0,""weighted_observed_rating"":50.34}"
00-0041244,Jamal Haynes,CIN,RB,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041241,Kentrel Bullock,CIN,RB,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040208,Tahj Brooks,CIN,RB,47.03,9.23,1,18.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2308,""season_count"":1.0,""weighted_observed_rating"":47.03}"
00-0036231,Kyle Dugger,CIN,S,62.94,5.61,5,3370.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5326,""season_count"":5.0,""weighted_observed_rating"":62.94}"
00-0038560,Jordan Battle,CIN,S,59.42,6.58,5,2037.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4517,""season_count"":5.0,""weighted_observed_rating"":59.42}"
00-0037193,Bryan Cook,CIN,S,55.7,5.74,5,2766.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5214,""season_count"":5.0,""weighted_observed_rating"":55.7}"
00-0037844,Russ Yeast,CIN,S,51.39,10.19,5,938.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1511,""season_count"":5.0,""weighted_observed_rating"":51.39}"
00-0039414,Daijahn Anthony,CIN,S,50.37,11.35,5,46.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0542,""season_count"":5.0,""weighted_observed_rating"":50.37}"
00-0039632,PJ Jules,CIN,S,50.3,11.81,5,12.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0155,""season_count"":5.0,""weighted_observed_rating"":50.3}"
00-0034829,Mike Gesicki,CIN,TE,58.56,3.17,4,308.7,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7359,""season_count"":4.0,""weighted_observed_rating"":58.56}"
00-0039814,Erick All,CIN,TE,56.98,4.72,1,38.5,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.6063,""season_count"":1.0,""weighted_observed_rating"":56.98}"
00-0035631,Drew Sample,CIN,TE,55.6,3.31,4,297.7,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7243,""season_count"":4.0,""weighted_observed_rating"":55.6}"
00-0034613,Tanner Hudson,CIN,TE,55.53,5.52,4,140.8,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.54,""season_count"":4.0,""weighted_observed_rating"":55.53}"
00-0041116,Jack Endries,CIN,TE,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041246,Josh Kattus,CIN,TE,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0036410,Tee Higgins,CIN,WR,63.43,2.79,4,458.8,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7673,""season_count"":4.0,""weighted_observed_rating"":63.43}"
00-0036900,Ja'Marr Chase,CIN,WR,61.89,2.07,4,643.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8272,""season_count"":4.0,""weighted_observed_rating"":61.89}"
00-0038619,Andrei Iosivas,CIN,WR,59.51,2.96,3,334.8,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7532,""season_count"":3.0,""weighted_observed_rating"":59.51}"
00-0037422,Kendric Pryor,CIN,WR,50.65,11.0,1,3.2,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.083,""season_count"":1.0,""weighted_observed_rating"":50.65}"
00-0041069,Colbie Young,CIN,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040785,Dohnte Meyers,CIN,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040375,Jordan Moore,CIN,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041248,Noah Thomas,CIN,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0039473,Xavier Johnson,CIN,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040534,Ke'Shawn Williams,CIN,WR,49.89,10.82,1,3.8,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0987,""season_count"":1.0,""weighted_observed_rating"":49.89}"
00-0034856,Denzel Ward,CLE,CB,59.91,5.71,5,2909.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5243,""season_count"":5.0,""weighted_observed_rating"":59.91}"
00-0036287,Noah Igbinoghene,CLE,CB,59.84,7.3,5,1455.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3918,""season_count"":5.0,""weighted_observed_rating"":59.84}"
00-0036974,Tyson Campbell,CLE,CB,59.33,5.56,5,3460.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5363,""season_count"":5.0,""weighted_observed_rating"":59.33}"
00-0038565,Mekhi Blackmon,CLE,CB,56.61,8.31,5,1221.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3078,""season_count"":5.0,""weighted_observed_rating"":56.61}"
00-0036087,Myles Bryant,CLE,CB,55.96,7.3,5,1953.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3914,""season_count"":5.0,""weighted_observed_rating"":55.96}"
00-0039417,Myles Harden,CLE,CB,53.34,9.06,5,583.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2452,""season_count"":5.0,""weighted_observed_rating"":53.34}"
00-0038105,Damarri Mathis,CLE,CB,52.39,9.49,5,1315.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2091,""season_count"":5.0,""weighted_observed_rating"":52.39}"
00-0034966,D'Angelo Ross,CLE,CB,51.93,10.22,5,234.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1483,""season_count"":5.0,""weighted_observed_rating"":51.93}"
00-0041332,Jeremiah McClendon,CLE,CB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
